data,pais,variavel,valor,atualizacao
1999-01-01,Costa Rica,"Juros (Depósito, %)",14.3083333333333,2023-12-24T13:31:52Z
2000-01-01,Costa Rica,"Juros (Depósito, %)",13.3819475,2023-12-24T13:31:52Z
2001-01-01,Costa Rica,"Juros (Depósito, %)",11.7716611108333,2023-12-24T13:31:52Z
2002-01-01,Costa Rica,"Juros (Depósito, %)",11.4583333330556,2023-12-24T13:31:52Z
2003-01-01,Costa Rica,"Juros (Depósito, %)",10.4097222222222,2023-12-24T13:31:52Z
2004-01-01,Costa Rica,"Juros (Depósito, %)",9.51388888888889,2023-12-24T13:31:52Z
2005-01-01,Costa Rica,"Juros (Depósito, %)",10.1425,2023-12-24T13:31:52Z
2006-01-01,Costa Rica,"Juros (Depósito, %)",9.77166666666667,2023-12-24T13:31:52Z
2007-01-01,Costa Rica,"Juros (Depósito, %)",6.3508333333333304,2023-12-24T13:31:52Z
2008-01-01,Costa Rica,"Juros (Depósito, %)",4.15,2023-12-24T13:31:52Z
2009-01-01,Costa Rica,"Juros (Depósito, %)",6.95916666666667,2023-12-24T13:31:52Z
2010-01-01,Costa Rica,"Juros (Depósito, %)",5.32333333333333,2023-12-24T13:31:52Z
2011-01-01,Costa Rica,"Juros (Depósito, %)",4.00916666666667,2023-12-24T13:31:52Z
2012-01-01,Costa Rica,"Juros (Depósito, %)",4.73861111111111,2023-12-24T13:31:52Z
2013-01-01,Costa Rica,"Juros (Depósito, %)",3.8775,2023-12-24T13:31:52Z
2014-01-01,Costa Rica,"Juros (Depósito, %)",3.32277777777778,2023-12-24T13:31:52Z
2015-01-01,Costa Rica,"Juros (Depósito, %)",2.37083333333333,2023-12-24T13:31:52Z
2016-01-01,Costa Rica,"Juros (Depósito, %)",1.2125,2023-12-24T13:31:52Z
2017-01-01,Costa Rica,"Juros (Depósito, %)",2.79433333333333,2023-12-24T13:31:52Z
2018-01-01,Costa Rica,"Juros (Depósito, %)",4.01572786111484,2023-12-24T13:31:52Z
2019-01-01,Costa Rica,"Juros (Depósito, %)",4.63510715625992,2023-12-24T13:31:52Z
2020-01-01,Costa Rica,"Juros (Depósito, %)",2.58321623,2023-12-24T13:31:52Z
2021-01-01,Costa Rica,"Juros (Depósito, %)",1.6071339575,2023-12-24T13:31:52Z
2022-01-01,Costa Rica,"Juros (Depósito, %)",3.07218076166667,2023-12-24T13:31:52Z
1966-01-01,France,"Juros (Depósito, %)",3,2023-12-24T13:31:52Z
1967-01-01,France,"Juros (Depósito, %)",3,2023-12-24T13:31:52Z
1968-01-01,France,"Juros (Depósito, %)",3,2023-12-24T13:31:52Z
1969-01-01,France,"Juros (Depósito, %)",3.79166666666667,2023-12-24T13:31:52Z
1970-01-01,France,"Juros (Depósito, %)",4.125,2023-12-24T13:31:52Z
1971-01-01,France,"Juros (Depósito, %)",4.25,2023-12-24T13:31:52Z
1972-01-01,France,"Juros (Depósito, %)",4.25,2023-12-24T13:31:52Z
1973-01-01,France,"Juros (Depósito, %)",4.25,2023-12-24T13:31:52Z
1974-01-01,France,"Juros (Depósito, %)",6.25,2023-12-24T13:31:52Z
1975-01-01,France,"Juros (Depósito, %)",7.5,2023-12-24T13:31:52Z
1976-01-01,France,"Juros (Depósito, %)",6.5,2023-12-24T13:31:52Z
1977-01-01,France,"Juros (Depósito, %)",6.5,2023-12-24T13:31:52Z
1978-01-01,France,"Juros (Depósito, %)",6.5,2023-12-24T13:31:52Z
1979-01-01,France,"Juros (Depósito, %)",6.5,2023-12-24T13:31:52Z
1980-01-01,France,"Juros (Depósito, %)",7.25,2023-12-24T13:31:52Z
1981-01-01,France,"Juros (Depósito, %)",7.75,2023-12-24T13:31:52Z
1982-01-01,France,"Juros (Depósito, %)",8.5,2023-12-24T13:31:52Z
1983-01-01,France,"Juros (Depósito, %)",8.08333333333333,2023-12-24T13:31:52Z
1984-01-01,France,"Juros (Depósito, %)",7.08333333333333,2023-12-24T13:31:52Z
1985-01-01,France,"Juros (Depósito, %)",6.25,2023-12-24T13:31:52Z
1986-01-01,France,"Juros (Depósito, %)",5,2023-12-24T13:31:52Z
1987-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1988-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1989-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1990-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1991-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1992-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1993-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1994-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1995-01-01,France,"Juros (Depósito, %)",4.5,2023-12-24T13:31:52Z
1996-01-01,France,"Juros (Depósito, %)",3.66666666666667,2023-12-24T13:31:52Z
1997-01-01,France,"Juros (Depósito, %)",3.5,2023-12-24T13:31:52Z
1998-01-01,France,"Juros (Depósito, %)",3.20833333333333,2023-12-24T13:31:52Z
1999-01-01,France,"Juros (Depósito, %)",2.6875,2023-12-24T13:31:52Z
2000-01-01,France,"Juros (Depósito, %)",2.625,2023-12-24T13:31:52Z
2001-01-01,France,"Juros (Depósito, %)",3,2023-12-24T13:31:52Z
2002-01-01,France,"Juros (Depósito, %)",3,2023-12-24T13:31:52Z
2003-01-01,France,"Juros (Depósito, %)",2.6875,2023-12-24T13:31:52Z
2004-01-01,France,"Juros (Depósito, %)",2.25,2023-12-24T13:31:52Z
2005-01-01,France,"Juros (Depósito, %)",2.14583333333333,2023-12-24T13:31:52Z
2006-01-01,France,"Juros (Depósito, %)",2.4375,2023-12-24T13:31:52Z
2007-01-01,France,"Juros (Depósito, %)",2.85416666666667,2023-12-24T13:31:52Z
2008-01-01,France,"Juros (Depósito, %)",3.66666666666667,2023-12-24T13:31:52Z
2009-01-01,France,"Juros (Depósito, %)",1.91666666666667,2023-12-24T13:31:52Z
2010-01-01,France,"Juros (Depósito, %)",1.45833333333333,2023-12-24T13:31:52Z
2011-01-01,France,"Juros (Depósito, %)",2.08333333333333,2023-12-24T13:31:52Z
2012-01-01,France,"Juros (Depósito, %)",2.25,2023-12-24T13:31:52Z
2013-01-01,France,"Juros (Depósito, %)",1.59666666666667,2023-12-24T13:31:52Z
2014-01-01,France,"Juros (Depósito, %)",1.14583333333333,2023-12-24T13:31:52Z
2015-01-01,France,"Juros (Depósito, %)",0.895833333333333,2023-12-24T13:31:52Z
2016-01-01,France,"Juros (Depósito, %)",0.7575,2023-12-24T13:31:52Z
2017-01-01,France,"Juros (Depósito, %)",0.791666666666667,2023-12-24T13:31:52Z
1978-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
1979-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
1980-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
1981-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
1982-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
1983-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
1984-01-01,Ghana,"Juros (Depósito, %)",15,2023-12-24T13:31:52Z
1985-01-01,Ghana,"Juros (Depósito, %)",15.75,2023-12-24T13:31:52Z
1986-01-01,Ghana,"Juros (Depósito, %)",17,2023-12-24T13:31:52Z
1987-01-01,Ghana,"Juros (Depósito, %)",17.5833333333333,2023-12-24T13:31:52Z
1988-01-01,Ghana,"Juros (Depósito, %)",16.5,2023-12-24T13:31:52Z
1989-01-01,Ghana,"Juros (Depósito, %)",15.5,2023-12-24T13:31:52Z
1991-01-01,Ghana,"Juros (Depósito, %)",21.3233333333333,2023-12-24T13:31:52Z
1992-01-01,Ghana,"Juros (Depósito, %)",16.3233333333333,2023-12-24T13:31:52Z
1993-01-01,Ghana,"Juros (Depósito, %)",23.6291666666667,2023-12-24T13:31:52Z
1994-01-01,Ghana,"Juros (Depósito, %)",23.1466666666667,2023-12-24T13:31:52Z
1995-01-01,Ghana,"Juros (Depósito, %)",28.7341666666667,2023-12-24T13:31:52Z
1996-01-01,Ghana,"Juros (Depósito, %)",34.4975,2023-12-24T13:31:52Z
1997-01-01,Ghana,"Juros (Depósito, %)",35.7591666666667,2023-12-24T13:31:52Z
1998-01-01,Ghana,"Juros (Depósito, %)",32.0491666666667,2023-12-24T13:31:52Z
1999-01-01,Ghana,"Juros (Depósito, %)",23.5625,2023-12-24T13:31:52Z
2000-01-01,Ghana,"Juros (Depósito, %)",28.6041666666667,2023-12-24T13:31:52Z
2001-01-01,Ghana,"Juros (Depósito, %)",30.8541666666667,2023-12-24T13:31:52Z
2002-01-01,Ghana,"Juros (Depósito, %)",16.2083333333333,2023-12-24T13:31:52Z
2003-01-01,Ghana,"Juros (Depósito, %)",14.3233333333333,2023-12-24T13:31:52Z
2004-01-01,Ghana,"Juros (Depósito, %)",13.625,2023-12-24T13:31:52Z
2005-01-01,Ghana,"Juros (Depósito, %)",10.1625,2023-12-24T13:31:52Z
2006-01-01,Ghana,"Juros (Depósito, %)",8.88541666666667,2023-12-24T13:31:52Z
2007-01-01,Ghana,"Juros (Depósito, %)",8.89583333333333,2023-12-24T13:31:52Z
2008-01-01,Ghana,"Juros (Depósito, %)",11.285,2023-12-24T13:31:52Z
2009-01-01,Ghana,"Juros (Depósito, %)",17.0641666666667,2023-12-24T13:31:52Z
2010-01-01,Ghana,"Juros (Depósito, %)",12.8783333333333,2023-12-24T13:31:52Z
2011-01-01,Ghana,"Juros (Depósito, %)",8.90833333333333,2023-12-24T13:31:52Z
2012-01-01,Ghana,"Juros (Depósito, %)",10.05,2023-12-24T13:31:52Z
2013-01-01,Ghana,"Juros (Depósito, %)",12.35,2023-12-24T13:31:52Z
2014-01-01,Ghana,"Juros (Depósito, %)",12.9041666666667,2023-12-24T13:31:52Z
2015-01-01,Ghana,"Juros (Depósito, %)",13.3391666666667,2023-12-24T13:31:52Z
2016-01-01,Ghana,"Juros (Depósito, %)",13.0416666666667,2023-12-24T13:31:52Z
2017-01-01,Ghana,"Juros (Depósito, %)",14.0625,2023-12-24T13:31:52Z
2018-01-01,Ghana,"Juros (Depósito, %)",12.0833333333333,2023-12-24T13:31:52Z
2019-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
2020-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
2021-01-01,Ghana,"Juros (Depósito, %)",11.5,2023-12-24T13:31:52Z
2022-01-01,Ghana,"Juros (Depósito, %)",12.0520833333333,2023-12-24T13:31:52Z
2003-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",11.675,2023-12-24T13:31:52Z
2004-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",11.7,2023-12-24T13:31:52Z
2005-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",11.777,2023-12-24T13:31:52Z
2006-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",11.56,2023-12-24T13:31:52Z
2007-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",11.6014212321463,2023-12-24T13:31:52Z
2008-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",13.3048512276057,2023-12-24T13:31:52Z
2009-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",13.14,2023-12-24T13:31:52Z
2010-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",11.94,2023-12-24T13:31:52Z
2011-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",11.1615765030269,2023-12-24T13:31:52Z
2012-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",14.8118430175014,2023-12-24T13:31:52Z
2013-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",14.7627730560652,2023-12-24T13:31:52Z
2014-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",16.9421072305273,2023-12-24T13:31:52Z
2015-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",16.3,2023-12-24T13:31:52Z
2016-01-01,"Iran, Islamic Rep.","Juros (Depósito, %)",12.8,2023-12-24T13:31:52Z
1960-01-01,Japan,"Juros (Depósito, %)",6.71858461538461,2023-12-24T13:31:52Z
1961-01-01,Japan,"Juros (Depósito, %)",6.36703076923077,2023-12-24T13:31:52Z
1962-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1963-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1964-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1965-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1966-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1967-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1968-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1969-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1970-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1971-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1972-01-01,Japan,"Juros (Depósito, %)",6.05453846153846,2023-12-24T13:31:52Z
1973-01-01,Japan,"Juros (Depósito, %)",6.24984615384615,2023-12-24T13:31:52Z
1974-01-01,Japan,"Juros (Depósito, %)",8.3331282051282,2023-12-24T13:31:52Z
1975-01-01,Japan,"Juros (Depósito, %)",8.3331282051282,2023-12-24T13:31:52Z
1976-01-01,Japan,"Juros (Depósito, %)",7.03107692307692,2023-12-24T13:31:52Z
1977-01-01,Japan,"Juros (Depósito, %)",5.98943589743589,2023-12-24T13:31:52Z
1978-01-01,Japan,"Juros (Depósito, %)",4.19911538461538,2023-12-24T13:31:52Z
1979-01-01,Japan,"Juros (Depósito, %)",5.17565384615384,2023-12-24T13:31:52Z
1980-01-01,Japan,"Juros (Depósito, %)",8.59353846153846,2023-12-24T13:31:52Z
1981-01-01,Japan,"Juros (Depósito, %)",6.93342307692307,2023-12-24T13:31:52Z
1982-01-01,Japan,"Juros (Depósito, %)",5.85923076923077,2023-12-24T13:31:52Z
1983-01-01,Japan,"Juros (Depósito, %)",5.85923076923077,2023-12-24T13:31:52Z
1984-01-01,Japan,"Juros (Depósito, %)",5.46861538461538,2023-12-24T13:31:52Z
1985-01-01,Japan,"Juros (Depósito, %)",5.46861538461538,2023-12-24T13:31:52Z
1986-01-01,Japan,"Juros (Depósito, %)",3.61970256410256,2023-12-24T13:31:52Z
1987-01-01,Japan,"Juros (Depósito, %)",2.74993230769231,2023-12-24T13:31:52Z
1988-01-01,Japan,"Juros (Depósito, %)",2.74993230769231,2023-12-24T13:31:52Z
1989-01-01,Japan,"Juros (Depósito, %)",3.07804923076923,2023-12-24T13:31:52Z
1990-01-01,Japan,"Juros (Depósito, %)",5.56236307692308,2023-12-24T13:31:52Z
1991-01-01,Japan,"Juros (Depósito, %)",5.98641512820513,2023-12-24T13:31:52Z
1992-01-01,Japan,"Juros (Depósito, %)",3.35058333333333,2023-12-24T13:31:52Z
1993-01-01,Japan,"Juros (Depósito, %)",2.144,2023-12-24T13:31:52Z
1994-01-01,Japan,"Juros (Depósito, %)",1.69841666666667,2023-12-24T13:31:52Z
1995-01-01,Japan,"Juros (Depósito, %)",0.9015,2023-12-24T13:31:52Z
1996-01-01,Japan,"Juros (Depósito, %)",0.3005,2023-12-24T13:31:52Z
1997-01-01,Japan,"Juros (Depósito, %)",0.301333333333333,2023-12-24T13:31:52Z
1998-01-01,Japan,"Juros (Depósito, %)",0.265916666666667,2023-12-24T13:31:52Z
1999-01-01,Japan,"Juros (Depósito, %)",0.11675,2023-12-24T13:31:52Z
2000-01-01,Japan,"Juros (Depósito, %)",0.0704166666666667,2023-12-24T13:31:52Z
2001-01-01,Japan,"Juros (Depósito, %)",0.0570833333333333,2023-12-24T13:31:52Z
2002-01-01,Japan,"Juros (Depósito, %)",0.0355833333333333,2023-12-24T13:31:52Z
2003-01-01,Japan,"Juros (Depósito, %)",0.0425,2023-12-24T13:31:52Z
2004-01-01,Japan,"Juros (Depósito, %)",0.08025,2023-12-24T13:31:52Z
2005-01-01,Japan,"Juros (Depósito, %)",0.271083333333333,2023-12-24T13:31:52Z
2006-01-01,Japan,"Juros (Depósito, %)",0.68275,2023-12-24T13:31:52Z
2007-01-01,Japan,"Juros (Depósito, %)",0.808166666666667,2023-12-24T13:31:52Z
2008-01-01,Japan,"Juros (Depósito, %)",0.58875,2023-12-24T13:31:52Z
2009-01-01,Japan,"Juros (Depósito, %)",0.434916666666667,2023-12-24T13:31:52Z
2010-01-01,Japan,"Juros (Depósito, %)",0.500083333333333,2023-12-24T13:31:52Z
2011-01-01,Japan,"Juros (Depósito, %)",0.461583333333333,2023-12-24T13:31:52Z
2012-01-01,Japan,"Juros (Depósito, %)",0.478,2023-12-24T13:31:52Z
2013-01-01,Japan,"Juros (Depósito, %)",0.542166666666667,2023-12-24T13:31:52Z
2014-01-01,Japan,"Juros (Depósito, %)",0.41525,2023-12-24T13:31:52Z
2015-01-01,Japan,"Juros (Depósito, %)",0.40625,2023-12-24T13:31:52Z
2016-01-01,Japan,"Juros (Depósito, %)",0.300416666666667,2023-12-24T13:31:52Z
2017-01-01,Japan,"Juros (Depósito, %)",0.320666666666667,2023-12-24T13:31:52Z
1996-01-01,"Korea, Rep.","Juros (Depósito, %)",10.1066666666667,2023-12-24T13:31:52Z
1997-01-01,"Korea, Rep.","Juros (Depósito, %)",10.805,2023-12-24T13:31:52Z
1998-01-01,"Korea, Rep.","Juros (Depósito, %)",13.2875,2023-12-24T13:31:52Z
1999-01-01,"Korea, Rep.","Juros (Depósito, %)",7.9475,2023-12-24T13:31:52Z
2000-01-01,"Korea, Rep.","Juros (Depósito, %)",7.93833333333333,2023-12-24T13:31:52Z
2001-01-01,"Korea, Rep.","Juros (Depósito, %)",5.7925,2023-12-24T13:31:52Z
2002-01-01,"Korea, Rep.","Juros (Depósito, %)",4.94833333333333,2023-12-24T13:31:52Z
2003-01-01,"Korea, Rep.","Juros (Depósito, %)",4.25083333333333,2023-12-24T13:31:52Z
2004-01-01,"Korea, Rep.","Juros (Depósito, %)",3.87416666666667,2023-12-24T13:31:52Z
2005-01-01,"Korea, Rep.","Juros (Depósito, %)",3.72166666666667,2023-12-24T13:31:52Z
2006-01-01,"Korea, Rep.","Juros (Depósito, %)",4.50333333333333,2023-12-24T13:31:52Z
2007-01-01,"Korea, Rep.","Juros (Depósito, %)",5.17416666666667,2023-12-24T13:31:52Z
2008-01-01,"Korea, Rep.","Juros (Depósito, %)",5.87083333333333,2023-12-24T13:31:52Z
2009-01-01,"Korea, Rep.","Juros (Depósito, %)",3.4825,2023-12-24T13:31:52Z
2010-01-01,"Korea, Rep.","Juros (Depósito, %)",3.85666666666667,2023-12-24T13:31:52Z
2011-01-01,"Korea, Rep.","Juros (Depósito, %)",4.1525,2023-12-24T13:31:52Z
2012-01-01,"Korea, Rep.","Juros (Depósito, %)",3.70083333333333,2023-12-24T13:31:52Z
2013-01-01,"Korea, Rep.","Juros (Depósito, %)",2.89083333333333,2023-12-24T13:31:52Z
2014-01-01,"Korea, Rep.","Juros (Depósito, %)",2.53583333333333,2023-12-24T13:31:52Z
2015-01-01,"Korea, Rep.","Juros (Depósito, %)",1.80916666666667,2023-12-24T13:31:52Z
2016-01-01,"Korea, Rep.","Juros (Depósito, %)",1.5575,2023-12-24T13:31:52Z
2017-01-01,"Korea, Rep.","Juros (Depósito, %)",1.67,2023-12-24T13:31:52Z
2018-01-01,"Korea, Rep.","Juros (Depósito, %)",2.02583333333333,2023-12-24T13:31:52Z
2019-01-01,"Korea, Rep.","Juros (Depósito, %)",1.8525,2023-12-24T13:31:52Z
2020-01-01,"Korea, Rep.","Juros (Depósito, %)",1.16083333333333,2023-12-24T13:31:52Z
2021-01-01,"Korea, Rep.","Juros (Depósito, %)",1.19666666666667,2023-12-24T13:31:52Z
2022-01-01,"Korea, Rep.","Juros (Depósito, %)",3.12166666666667,2023-12-24T13:31:52Z
1976-01-01,Mexico,"Juros (Depósito, %)",9.94,2023-12-24T13:31:52Z
1977-01-01,Mexico,"Juros (Depósito, %)",10.0666666666667,2023-12-24T13:31:52Z
1978-01-01,Mexico,"Juros (Depósito, %)",10.9716666666667,2023-12-24T13:31:52Z
1979-01-01,Mexico,"Juros (Depósito, %)",15.5691666666667,2023-12-24T13:31:52Z
1980-01-01,Mexico,"Juros (Depósito, %)",22.4158333333333,2023-12-24T13:31:52Z
1981-01-01,Mexico,"Juros (Depósito, %)",28.1016666666667,2023-12-24T13:31:52Z
1982-01-01,Mexico,"Juros (Depósito, %)",41.0525,2023-12-24T13:31:52Z
1983-01-01,Mexico,"Juros (Depósito, %)",59.9075,2023-12-24T13:31:52Z
1984-01-01,Mexico,"Juros (Depósito, %)",51.3566666666667,2023-12-24T13:31:52Z
1985-01-01,Mexico,"Juros (Depósito, %)",57.7441666666667,2023-12-24T13:31:52Z
1986-01-01,Mexico,"Juros (Depósito, %)",78.4333333333333,2023-12-24T13:31:52Z
1987-01-01,Mexico,"Juros (Depósito, %)",94.9591666666666,2023-12-24T13:31:52Z
1988-01-01,Mexico,"Juros (Depósito, %)",55.2241666666667,2023-12-24T13:31:52Z
1989-01-01,Mexico,"Juros (Depósito, %)",33.3716666666667,2023-12-24T13:31:52Z
1990-01-01,Mexico,"Juros (Depósito, %)",30.4041666666667,2023-12-24T13:31:52Z
1991-01-01,Mexico,"Juros (Depósito, %)",17.965,2023-12-24T13:31:52Z
1992-01-01,Mexico,"Juros (Depósito, %)",15.8816666666667,2023-12-24T13:31:52Z
1993-01-01,Mexico,"Juros (Depósito, %)",16.6858333333333,2023-12-24T13:31:52Z
1994-01-01,Mexico,"Juros (Depósito, %)",15.0291666666667,2023-12-24T13:31:52Z
1995-01-01,Mexico,"Juros (Depósito, %)",39.8225,2023-12-24T13:31:52Z
1996-01-01,Mexico,"Juros (Depósito, %)",26.4041666666667,2023-12-24T13:31:52Z
1997-01-01,Mexico,"Juros (Depósito, %)",16.3633333333333,2023-12-24T13:31:52Z
1998-01-01,Mexico,"Juros (Depósito, %)",15.4541666666667,2023-12-24T13:31:52Z
1999-01-01,Mexico,"Juros (Depósito, %)",11.6016666666667,2023-12-24T13:31:52Z
2000-01-01,Mexico,"Juros (Depósito, %)",8.25666666666667,2023-12-24T13:31:52Z
2001-01-01,Mexico,"Juros (Depósito, %)",6.23416666666667,2023-12-24T13:31:52Z
2002-01-01,Mexico,"Juros (Depósito, %)",3.7575,2023-12-24T13:31:52Z
2003-01-01,Mexico,"Juros (Depósito, %)",3.08583333333333,2023-12-24T13:31:52Z
2004-01-01,Mexico,"Juros (Depósito, %)",2.695,2023-12-24T13:31:52Z
2005-01-01,Mexico,"Juros (Depósito, %)",3.45666666666667,2023-12-24T13:31:52Z
2006-01-01,Mexico,"Juros (Depósito, %)",3.29666666666667,2023-12-24T13:31:52Z
2007-01-01,Mexico,"Juros (Depósito, %)",3.205,2023-12-24T13:31:52Z
2008-01-01,Mexico,"Juros (Depósito, %)",3.0425,2023-12-24T13:31:52Z
2009-01-01,Mexico,"Juros (Depósito, %)",2.01083333333333,2023-12-24T13:31:52Z
2010-01-01,Mexico,"Juros (Depósito, %)",1.2125,2023-12-24T13:31:52Z
2011-01-01,Mexico,"Juros (Depósito, %)",0.955833333333333,2023-12-24T13:31:52Z
2012-01-01,Mexico,"Juros (Depósito, %)",1.08166666666667,2023-12-24T13:31:52Z
2013-01-01,Mexico,"Juros (Depósito, %)",1.33166666666667,2023-12-24T13:31:52Z
2014-01-01,Mexico,"Juros (Depósito, %)",0.84,2023-12-24T13:31:52Z
2015-01-01,Mexico,"Juros (Depósito, %)",0.589166666666667,2023-12-24T13:31:52Z
2016-01-01,Mexico,"Juros (Depósito, %)",1.2875,2023-12-24T13:31:52Z
2017-01-01,Mexico,"Juros (Depósito, %)",2.69583333333333,2023-12-24T13:31:52Z
2018-01-01,Mexico,"Juros (Depósito, %)",3.27083333333333,2023-12-24T13:31:52Z
2019-01-01,Mexico,"Juros (Depósito, %)",3.52666666666667,2023-12-24T13:31:52Z
2020-01-01,Mexico,"Juros (Depósito, %)",1.46333333333333,2023-12-24T13:31:52Z
2021-01-01,Mexico,"Juros (Depósito, %)",0.851666666666667,2023-12-24T13:31:52Z
2022-01-01,Mexico,"Juros (Depósito, %)",2.57333333333333,2023-12-24T13:31:52Z
1979-01-01,Qatar,"Juros (Depósito, %)",5,2023-12-24T13:31:52Z
1980-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1981-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1982-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1983-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1984-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1985-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1986-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1987-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1988-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1989-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1990-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1991-01-01,Qatar,"Juros (Depósito, %)",6,2023-12-24T13:31:52Z
1992-01-01,Qatar,"Juros (Depósito, %)",4.75,2023-12-24T13:31:52Z
1993-01-01,Qatar,"Juros (Depósito, %)",4.075,2023-12-24T13:31:52Z
1994-01-01,Qatar,"Juros (Depósito, %)",4.84166666666667,2023-12-24T13:31:52Z
1995-01-01,Qatar,"Juros (Depósito, %)",6.1875,2023-12-24T13:31:52Z
1996-01-01,Qatar,"Juros (Depósito, %)",6.5,2023-12-24T13:31:52Z
1997-01-01,Qatar,"Juros (Depósito, %)",6.625,2023-12-24T13:31:52Z
1998-01-01,Qatar,"Juros (Depósito, %)",6.5625,2023-12-24T13:31:52Z
1999-01-01,Qatar,"Juros (Depósito, %)",6.5,2023-12-24T13:31:52Z
2000-01-01,Qatar,"Juros (Depósito, %)",6.5,2023-12-24T13:31:52Z
2004-01-01,Qatar,"Juros (Depósito, %)",2.64666666666667,2023-12-24T13:31:52Z
2005-01-01,Qatar,"Juros (Depósito, %)",3.185,2023-12-24T13:31:52Z
2006-01-01,Qatar,"Juros (Depósito, %)",4.23166666666667,2023-12-24T13:31:52Z
2007-01-01,Qatar,"Juros (Depósito, %)",4.425,2023-12-24T13:31:52Z
2008-01-01,Qatar,"Juros (Depósito, %)",2.965,2023-12-24T13:31:52Z
2009-01-01,Qatar,"Juros (Depósito, %)",4.23666666666667,2023-12-24T13:31:52Z
2010-01-01,Qatar,"Juros (Depósito, %)",2.89854191794078,2023-12-24T13:31:52Z
2011-01-01,Qatar,"Juros (Depósito, %)",1.74783798612941,2023-12-24T13:31:52Z
2012-01-01,Qatar,"Juros (Depósito, %)",1.66721005660568,2023-12-24T13:31:52Z
2013-01-01,Qatar,"Juros (Depósito, %)",1.41783879619888,2023-12-24T13:31:52Z
2014-01-01,Qatar,"Juros (Depósito, %)",1.35182760396337,2023-12-24T13:31:52Z
2015-01-01,Qatar,"Juros (Depósito, %)",1.61199016238632,2023-12-24T13:31:52Z
